Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
FW510-R12_contig_1_1515	1163409.UUA_06294	3.8e-87	327.4	Xanthomonadales	yjgM			ko:K03828					ko00000,ko01000				Bacteria	1RAJC@1224,1S1YW@1236,1X6QN@135614,COG0454@1,COG0456@2	NA|NA|NA	K	COG0454 Histone acetyltransferase HPA2 and related acetyltransferases
FW510-R12_contig_1_1516	1163409.UUA_06299	2.8e-117	427.9	Xanthomonadales			2.5.1.18	ko:K00799	ko00480,ko00980,ko00982,ko00983,ko01524,ko05200,ko05204,ko05225,ko05418,map00480,map00980,map00982,map00983,map01524,map05200,map05204,map05225,map05418		R03522,R07002,R07003,R07004,R07023,R07024,R07025,R07026,R07069,R07070,R07083,R07084,R07091,R07092,R07093,R07094,R07100,R07113,R07116,R08280,R09409,R11905	RC00004,RC00069,RC00840,RC00948,RC01704,RC01705,RC01706,RC01758,RC01759,RC01765,RC01767,RC01769,RC02243,RC02527,RC02939,RC02940,RC02942,RC02943,RC02944	ko00000,ko00001,ko01000,ko02000	1.A.12.2.2,1.A.12.3.2			Bacteria	1Q05U@1224,1RZZS@1236,1X63Z@135614,COG0625@1,COG0625@2	NA|NA|NA	O	Glutathione S-transferase, N-terminal domain
FW510-R12_contig_1_1517	1163409.UUA_06304	7.2e-75	286.6	Xanthomonadales			3.6.1.55,3.6.1.67	ko:K03574,ko:K08310	ko00790,map00790	M00126	R04638	RC00002	ko00000,ko00001,ko00002,ko01000,ko03400				Bacteria	1N1WP@1224,1THQM@1236,1XAG9@135614,COG1051@1,COG1051@2	NA|NA|NA	F	NUDIX domain
FW510-R12_contig_1_1518	666685.R2APBS1_1228	5.2e-219	766.9	Xanthomonadales			1.13.12.3	ko:K00466	ko00380,map00380		R00679	RC00213	ko00000,ko00001,ko01000				Bacteria	1MVAF@1224,1RXD7@1236,1X4BM@135614,COG1228@1,COG1228@2	NA|NA|NA	Q	Amidohydrolase family
FW510-R12_contig_1_1519	1163409.UUA_06344	1.6e-155	555.4	Xanthomonadales	hmgL	GO:0003674,GO:0003824,GO:0004419,GO:0005488,GO:0016829,GO:0016830,GO:0016833,GO:0043167,GO:0043169,GO:0046872	4.1.3.4,6.4.1.4	ko:K01640,ko:K01968	ko00072,ko00280,ko00281,ko00650,ko01100,ko04146,map00072,map00280,map00281,map00650,map01100,map04146	M00036,M00088	R01360,R04138,R08090	RC00367,RC00502,RC00503,RC00942,RC01118,RC01946	ko00000,ko00001,ko00002,ko01000			iAF987.Gmet_3293	Bacteria	1MUMX@1224,1RMUX@1236,1X3WV@135614,COG0119@1,COG0119@2	NA|NA|NA	E	Hydroxymethylglutaryl-CoA lyase
FW510-R12_contig_1_1520	1163409.UUA_06349	0.0	1282.3	Xanthomonadales	mccA	GO:0003674,GO:0003824,GO:0004075,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006629,GO:0006631,GO:0006633,GO:0008150,GO:0008152,GO:0008610,GO:0009058,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010565,GO:0016053,GO:0016874,GO:0016879,GO:0019216,GO:0019217,GO:0019222,GO:0019752,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0032787,GO:0042304,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0045717,GO:0045833,GO:0045922,GO:0046394,GO:0046890,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0051055,GO:0062012,GO:0062014,GO:0065007,GO:0071704,GO:0072330,GO:0080090,GO:1901576	6.4.1.1,6.4.1.3,6.4.1.4	ko:K01960,ko:K01965,ko:K01968	ko00020,ko00280,ko00620,ko00630,ko00640,ko00720,ko01100,ko01120,ko01130,ko01200,ko01230,map00020,map00280,map00620,map00630,map00640,map00720,map01100,map01120,map01130,map01200,map01230	M00036,M00173,M00373,M00620,M00741	R00344,R01859,R04138	RC00040,RC00097,RC00367,RC00609,RC00942	ko00000,ko00001,ko00002,ko01000				Bacteria	1P6RE@1224,1RM95@1236,1X2ZC@135614,COG4770@1,COG4770@2	NA|NA|NA	I	carboxylase
FW510-R12_contig_1_1521	391008.Smal_1462	2.8e-84	318.9	Xanthomonadales	piv			ko:K07486					ko00000				Bacteria	1MXKJ@1224,1RSCP@1236,1X74R@135614,COG3547@1,COG3547@2	NA|NA|NA	L	Transposase IS116 IS110 IS902 family protein
FW510-R12_contig_1_1522	1163407.UU7_01852	6.7e-126	456.8	Xanthomonadales	liuC		4.2.1.18	ko:K13766	ko00280,ko01100,map00280,map01100	M00036	R02085	RC02416	ko00000,ko00001,ko00002,ko01000				Bacteria	1MVEC@1224,1RP85@1236,1X52R@135614,COG1024@1,COG1024@2	NA|NA|NA	I	enoyl-CoA hydratase
FW510-R12_contig_1_1523	1163408.UU9_11495	2.7e-33	147.5	Xanthomonadales	feoA			ko:K04758					ko00000,ko02000				Bacteria	1NASN@1224,1T0T4@1236,1XD1N@135614,COG1918@1,COG1918@2	NA|NA|NA	P	Fe2 transport system protein A
FW510-R12_contig_1_1524	1163409.UUA_06364	0.0	1128.2	Xanthomonadales	feoB			ko:K04759					ko00000,ko02000	9.A.8.1			Bacteria	1MUZC@1224,1RME9@1236,1X3K4@135614,COG0370@1,COG0370@2	NA|NA|NA	P	Ferrous iron transport protein B
FW510-R12_contig_1_1525	666685.R2APBS1_1234	3.6e-40	170.6	Xanthomonadales													Bacteria	1Q0V0@1224,1SVSU@1236,1X8IT@135614,2EGRI@1,318RX@2	NA|NA|NA		
FW510-R12_contig_1_1526	666685.R2APBS1_1235	1.3000000000000001e-33	148.7	Xanthomonadales	rpsT	GO:0000028,GO:0003674,GO:0003676,GO:0003723,GO:0003735,GO:0004857,GO:0005198,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005840,GO:0006412,GO:0006518,GO:0006807,GO:0006996,GO:0008073,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0015935,GO:0016043,GO:0019538,GO:0019843,GO:0022607,GO:0022613,GO:0022618,GO:0022626,GO:0022627,GO:0030234,GO:0032991,GO:0034622,GO:0034641,GO:0034645,GO:0040007,GO:0042254,GO:0042255,GO:0042274,GO:0042979,GO:0043043,GO:0043086,GO:0043170,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043603,GO:0043604,GO:0043933,GO:0044085,GO:0044092,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044391,GO:0044422,GO:0044424,GO:0044444,GO:0044445,GO:0044446,GO:0044464,GO:0050790,GO:0065003,GO:0065007,GO:0065009,GO:0070181,GO:0070925,GO:0071704,GO:0071826,GO:0071840,GO:0097159,GO:0098772,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1990904		ko:K02968	ko03010,map03010	M00178			br01610,ko00000,ko00001,ko00002,ko03011				Bacteria	1MZ94@1224,1S9AI@1236,1X7IW@135614,COG0268@1,COG0268@2	NA|NA|NA	J	Binds directly to 16S ribosomal RNA
FW510-R12_contig_1_1527	666685.R2APBS1_1236	1.1e-281	975.3	Xanthomonadales	murJ	GO:0000270,GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006022,GO:0006023,GO:0006024,GO:0006807,GO:0006810,GO:0006869,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009252,GO:0009273,GO:0009987,GO:0010876,GO:0015647,GO:0015648,GO:0015835,GO:0015836,GO:0016020,GO:0016021,GO:0016043,GO:0022857,GO:0022884,GO:0030203,GO:0031224,GO:0031226,GO:0033036,GO:0034203,GO:0034204,GO:0034645,GO:0042546,GO:0043170,GO:0044036,GO:0044038,GO:0044085,GO:0044237,GO:0044249,GO:0044260,GO:0044425,GO:0044459,GO:0044464,GO:0046836,GO:0051179,GO:0051234,GO:0055085,GO:0061024,GO:0065007,GO:0065008,GO:0070589,GO:0071554,GO:0071702,GO:0071704,GO:0071705,GO:0071840,GO:0071944,GO:0097035,GO:1901135,GO:1901137,GO:1901264,GO:1901505,GO:1901564,GO:1901566,GO:1901576		ko:K03980					ko00000,ko01011,ko02000	2.A.66.4		iECO103_1326.ECO103_1114	Bacteria	1MUH0@1224,1RMXX@1236,1X3WW@135614,COG0728@1,COG0728@2	NA|NA|NA	S	Involved in peptidoglycan biosynthesis. Transports lipid-linked peptidoglycan precursors from the inner to the outer leaflet of the cytoplasmic membrane
FW510-R12_contig_1_1528	666685.R2APBS1_1237	3.0000000000000008e-165	587.8	Xanthomonadales	ribF	GO:0003674,GO:0003824,GO:0003919,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008531,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016773,GO:0016779,GO:0044237,GO:0070566	2.7.1.26,2.7.7.2	ko:K11753	ko00740,ko01100,ko01110,map00740,map01100,map01110	M00125	R00161,R00549	RC00002,RC00017	ko00000,ko00001,ko00002,ko01000			iETEC_1333.ETEC_0025,iJN746.PP_0602	Bacteria	1MV9I@1224,1RN44@1236,1X3EA@135614,COG0196@1,COG0196@2	NA|NA|NA	H	Belongs to the ribF family
FW510-R12_contig_1_1529	697282.Mettu_2715	1.2e-22	112.1	Methylococcales				ko:K07172					ko00000,ko02048				Bacteria	1N7H2@1224,1SFB0@1236,1XFM5@135618,COG2336@1,COG2336@2	NA|NA|NA	K	SpoVT / AbrB like domain
FW510-R12_contig_1_1530	1266925.JHVX01000017_gene17	1.1e-45	189.5	Nitrosomonadales	vapC												Bacteria	1N3BU@1224,2VT2A@28216,374NH@32003,COG5573@1,COG5573@2	NA|NA|NA	S	PIN domain
FW510-R12_contig_1_1531	1163409.UUA_06389	0.0	1840.5	Xanthomonadales	ileS	GO:0003674,GO:0003824,GO:0004812,GO:0004822,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006139,GO:0006399,GO:0006412,GO:0006418,GO:0006428,GO:0006518,GO:0006520,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016874,GO:0016875,GO:0019538,GO:0019752,GO:0034641,GO:0034645,GO:0034660,GO:0043038,GO:0043039,GO:0043043,GO:0043167,GO:0043169,GO:0043170,GO:0043436,GO:0043603,GO:0043604,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046872,GO:0046914,GO:0071704,GO:0090304,GO:0140098,GO:0140101,GO:1901360,GO:1901564,GO:1901566,GO:1901576	6.1.1.5	ko:K01870	ko00970,map00970	M00359,M00360	R03656	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016			iG2583_1286.G2583_0027,iPC815.YPO0475	Bacteria	1MVBQ@1224,1RMTF@1236,1X47W@135614,COG0060@1,COG0060@2	NA|NA|NA	J	amino acids such as valine, to avoid such errors it has two additional distinct tRNA(Ile)-dependent editing activities. One activity is designated as 'pretransfer' editing and involves the hydrolysis of activated Val-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Val-tRNA(Ile)
FW510-R12_contig_1_1532	1163409.UUA_06394	7.499999999999998e-91	339.7	Xanthomonadales	lspA		3.4.23.36	ko:K03101	ko03060,map03060				ko00000,ko00001,ko01000,ko01002				Bacteria	1RGV9@1224,1S60E@1236,1X65S@135614,COG0597@1,COG0597@2	NA|NA|NA	MU	This protein specifically catalyzes the removal of signal peptides from prolipoproteins
FW510-R12_contig_1_1533	1163409.UUA_06399	1.1e-173	615.9	Xanthomonadales	ispH	GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006081,GO:0006082,GO:0006090,GO:0006629,GO:0006644,GO:0006720,GO:0006793,GO:0006796,GO:0008150,GO:0008152,GO:0008299,GO:0008610,GO:0008654,GO:0009058,GO:0009240,GO:0009987,GO:0016491,GO:0019288,GO:0019637,GO:0019682,GO:0019752,GO:0032787,GO:0042380,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044255,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046490,GO:0048037,GO:0051536,GO:0051538,GO:0051540,GO:0055114,GO:0071704,GO:0090407,GO:1901135,GO:1901576	1.17.7.4,2.7.4.25	ko:K00945,ko:K02945,ko:K03527	ko00240,ko00900,ko01100,ko01110,ko01130,ko03010,map00240,map00900,map01100,map01110,map01130,map03010	M00052,M00096,M00178	R00158,R00512,R01665,R05884,R08210	RC00002,RC01137,RC01487	br01610,ko00000,ko00001,ko00002,ko01000,ko03011			iECIAI1_1343.ECIAI1_0030,iECW_1372.ECW_m0028,iEKO11_1354.EKO11_3884,iEcHS_1320.EcHS_A0031,iEcolC_1368.EcolC_3626,iIT341.HP0400,iLJ478.TM1444,iPC815.YPO0477,iSFV_1184.SFV_0023,iSF_1195.SF0026,iSFxv_1172.SFxv_0027,iS_1188.S0028,iWFL_1372.ECW_m0028,iYL1228.KPN_00024	Bacteria	1MU7G@1224,1RMN8@1236,1X4RS@135614,COG0761@1,COG0761@2	NA|NA|NA	IM	Catalyzes the conversion of 1-hydroxy-2-methyl-2-(E)- butenyl 4-diphosphate (HMBPP) into a mixture of isopentenyl diphosphate (IPP) and dimethylallyl diphosphate (DMAPP). Acts in the terminal step of the DOXP MEP pathway for isoprenoid precursor biosynthesis
FW510-R12_contig_1_1534	29581.BW37_01779	3.0999999999999993e-46	193.7	Proteobacteria				ko:K07126					ko00000				Bacteria	1NHTF@1224,COG0484@1,COG0484@2,COG0790@1,COG0790@2	NA|NA|NA	O	COG0790 FOG TPR repeat, SEL1 subfamily
FW510-R12_contig_1_1537	742159.HMPREF0004_0230	5.6e-55	222.2	Proteobacteria													Bacteria	1N3G6@1224,2DR8G@1,32UQM@2	NA|NA|NA		
FW510-R12_contig_1_1538	1163409.UUA_06404	3.1e-310	1070.5	Xanthomonadales													Bacteria	1MZV7@1224,1RZRN@1236,1XCDR@135614,COG0457@1,COG0457@2,COG2199@1,COG3706@2	NA|NA|NA	T	diguanylate cyclase
FW510-R12_contig_1_1539	1163409.UUA_06409	1e-84	319.7	Xanthomonadales	fimT			ko:K08084					ko00000,ko02044	3.A.15.2			Bacteria	1NGHS@1224,1SGGC@1236,1X7JS@135614,COG4970@1,COG4970@2	NA|NA|NA	NU	Type II transport protein GspH
FW510-R12_contig_1_1540	1163409.UUA_06414	3.9e-44	184.5	Xanthomonadales	pilV			ko:K02671					ko00000,ko02035,ko02044				Bacteria	1N6TG@1224,1SC9Z@1236,1X7G5@135614,COG4967@1,COG4967@2	NA|NA|NA	NU	TIGRFAM type IV pilus modification protein PilV
FW510-R12_contig_1_1541	666685.R2APBS1_1245	8.799999999999999e-166	589.7	Xanthomonadales	pilW			ko:K02672					ko00000,ko02035,ko02044				Bacteria	1R5YK@1224,1S3DY@1236,1X6P5@135614,COG4966@1,COG4966@2	NA|NA|NA	NU	Prokaryotic N-terminal methylation motif
FW510-R12_contig_1_1542	666685.R2APBS1_1246	2.4e-76	291.6	Xanthomonadales	pilX			ko:K02673					ko00000,ko02035,ko02044				Bacteria	1N7KP@1224,1SCM5@1236,1X7RR@135614,COG4726@1,COG4726@2	NA|NA|NA	NU	Pilus assembly protein
FW510-R12_contig_1_1543	666685.R2APBS1_1247	0.0	1875.1	Xanthomonadales	pilY1			ko:K02674					ko00000,ko02035,ko02044				Bacteria	1NUAV@1224,1RPV3@1236,1X3K8@135614,COG3419@1,COG3419@2	NA|NA|NA	NU	Tfp pilus assembly protein, tip-associated adhesin PilY1
FW510-R12_contig_1_1544	666685.R2APBS1_1248	6.1e-37	160.6	Xanthomonadales	pilE			ko:K02655					ko00000,ko02035,ko02044	3.A.15.2			Bacteria	1N6QE@1224,1SCBS@1236,1X78J@135614,COG4968@1,COG4968@2	NA|NA|NA	NU	Type IV minor pilin ComP, DNA uptake sequence receptor
FW510-R12_contig_1_1545	261292.Nit79A3_1468	5.4e-39	167.2	Nitrosomonadales	ycfB												Bacteria	1N3KE@1224,2VVKB@28216,374BW@32003,COG1598@1,COG1598@2	NA|NA|NA	S	HicB_like antitoxin of bacterial toxin-antitoxin system
FW510-R12_contig_1_1546	1408418.JNJH01000050_gene190	9.5e-16	89.0	Alphaproteobacteria				ko:K07339					ko00000,ko01000,ko02048				Bacteria	1N7S3@1224,2UGAG@28211,COG1724@1,COG1724@2	NA|NA|NA	N	Periplasmic or secreted lipoprotein
FW510-R12_contig_1_1547	666685.R2APBS1_1249	7.700000000000001e-304	1049.3	Xanthomonadales	recD	GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0016020,GO:0030312,GO:0044424,GO:0044444,GO:0044464,GO:0071944	3.1.11.5	ko:K03581	ko03440,map03440				ko00000,ko00001,ko01000,ko03400				Bacteria	1MW43@1224,1RPA0@1236,1X3QZ@135614,COG0507@1,COG0507@2	NA|NA|NA	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit has ssDNA-dependent ATPase and 5'-3' helicase activity. When added to pre-assembled RecBC greatly stimulates nuclease activity and augments holoenzyme processivity. Negatively regulates the RecA-loading ability of RecBCD
FW510-R12_contig_1_1548	1163409.UUA_06444	0.0	2213.0	Xanthomonadales	recB		3.1.11.5,3.6.4.12	ko:K03406,ko:K03582,ko:K16898	ko02020,ko02030,ko03440,map02020,map02030,map03440				ko00000,ko00001,ko01000,ko02035,ko03400				Bacteria	1MUTF@1224,1RPC6@1236,1X3M3@135614,COG1074@1,COG1074@2	NA|NA|NA	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit contributes ATPase, 3'-5' helicase, exonuclease activity and loads RecA onto ssDNA
FW510-R12_contig_1_1549	1163409.UUA_06449	0.0	2144.8	Xanthomonadales	recC		3.1.11.5	ko:K03583	ko03440,map03440				ko00000,ko00001,ko01000,ko03400				Bacteria	1MWTI@1224,1RNT0@1236,1X3D2@135614,COG1330@1,COG1330@2	NA|NA|NA	L	A helicase nuclease that prepares dsDNA breaks (DSB) for recombinational DNA repair. Binds to DSBs and unwinds DNA via a highly rapid and processive ATP-dependent bidirectional helicase activity. Unwinds dsDNA until it encounters a Chi (crossover hotspot instigator) sequence from the 3' direction. Cuts ssDNA a few nucleotides 3' to the Chi site. The properties and activities of the enzyme are changed at Chi. The Chi-altered holoenzyme produces a long 3'-ssDNA overhang and facilitates RecA-binding to the ssDNA for homologous DNA recombination and repair. Holoenzyme degrades any linearized DNA that is unable to undergo homologous recombination. In the holoenzyme this subunit recognizes the wild- type Chi sequence, and when added to isolated RecB increases its ATP-dependent helicase processivity
FW510-R12_contig_1_1550	1163409.UUA_06454	4.1e-66	257.3	Xanthomonadales													Bacteria	1RCZT@1224,1S69N@1236,1X6M5@135614,COG3795@1,COG3795@2	NA|NA|NA	S	YCII-related domain
FW510-R12_contig_1_1551	1163409.UUA_06459	2.8e-222	777.7	Xanthomonadales				ko:K03088					ko00000,ko03021				Bacteria	1MU3D@1224,1RN25@1236,1X30Y@135614,COG4941@1,COG4941@2	NA|NA|NA	K	Belongs to the sigma-70 factor family. ECF subfamily
FW510-R12_contig_1_1552	1163409.UUA_06464	0.0	2320.4	Xanthomonadales													Bacteria	1R5F7@1224,1RX0Z@1236,1X9JW@135614,COG2199@1,COG2199@2,COG2200@1,COG2200@2	NA|NA|NA	T	Domain present in phytochromes and cGMP-specific phosphodiesterases.
FW510-R12_contig_1_1553	380358.XALC_1856	2.3999999999999998e-54	219.2	Bacteria													Bacteria	COG0582@1,COG0582@2	NA|NA|NA	L	DNA integration
FW510-R12_contig_1_1554	1123255.JHYS01000002_gene2507	6.6e-33	146.7	Comamonadaceae													Bacteria	1PT6M@1224,2VVNM@28216,4AFGY@80864,COG4679@1,COG4679@2	NA|NA|NA	S	Phage derived protein Gp49-like (DUF891)
FW510-R12_contig_1_1555	522373.Smlt0067	7.1e-25	119.8	Gammaproteobacteria													Bacteria	1NA48@1224,1SCJR@1236,COG3093@1,COG3093@2	NA|NA|NA	K	Helix-turn-helix domain
FW510-R12_contig_1_1558	1205753.A989_15822	1.4e-61	242.3	Gammaproteobacteria				ko:K07491					ko00000				Bacteria	1MX19@1224,1RSJY@1236,COG1943@1,COG1943@2	NA|NA|NA	L	to Salmonella typhimurium, and Salmonella typhi transposase for insertion sequence IS200 TnpA SW T200_SALTY (Q57334) (152 aa) fasta scores E() 0, 94.1 id in 152 aa. Identical to the Yersinia pseudotuberculosis IS1541-like element transposase Tnp TR Q9X9F5 (EMBL AJ238014) (152 aa) fasta scores E() 0, 100.0 id in 152 aa
FW510-R12_contig_1_1559	1300345.LF41_2428	1.2e-15	89.0	Gammaproteobacteria													Bacteria	1PUNX@1224,1S0QA@1236,COG2369@1,COG2369@2	NA|NA|NA	S	Head morphogenesis protein
FW510-R12_contig_1_1560	1163409.UUA_06469	3.1e-56	224.2	Xanthomonadales													Bacteria	1QBPB@1224,1T798@1236,1X7YU@135614,COG3952@1,COG3952@2	NA|NA|NA	S	membrane
FW510-R12_contig_1_1561	1163409.UUA_06474	0.0	1749.2	Xanthomonadales	metH	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006479,GO:0006520,GO:0006555,GO:0006575,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0008213,GO:0008270,GO:0008276,GO:0008652,GO:0008705,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0019538,GO:0019752,GO:0019842,GO:0031419,GO:0032259,GO:0034641,GO:0035999,GO:0036094,GO:0036211,GO:0042084,GO:0042558,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050667,GO:0051186,GO:0071704,GO:0097159,GO:0140096,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000				Bacteria	1MV6G@1224,1RMYD@1236,1X36Z@135614,COG1410@1,COG1410@2	NA|NA|NA	E	5-methyltetrahydrofolate--homocysteine methyltransferase
FW510-R12_contig_1_1563	666685.R2APBS1_1263	1.5e-184	652.1	Xanthomonadales	metH	GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006464,GO:0006479,GO:0006520,GO:0006555,GO:0006575,GO:0006725,GO:0006730,GO:0006732,GO:0006760,GO:0006790,GO:0006807,GO:0008144,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0008213,GO:0008270,GO:0008276,GO:0008652,GO:0008705,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009987,GO:0016053,GO:0016740,GO:0016741,GO:0019538,GO:0019752,GO:0019842,GO:0031419,GO:0032259,GO:0034641,GO:0035999,GO:0036094,GO:0036211,GO:0042084,GO:0042558,GO:0043167,GO:0043169,GO:0043170,GO:0043412,GO:0043414,GO:0043436,GO:0043603,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044267,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046483,GO:0046653,GO:0046872,GO:0046906,GO:0046914,GO:0048037,GO:0050667,GO:0051186,GO:0071704,GO:0097159,GO:0140096,GO:1901360,GO:1901363,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607	2.1.1.13	ko:K00548	ko00270,ko00450,ko00670,ko01100,ko01110,ko01230,map00270,map00450,map00670,map01100,map01110,map01230	M00017	R00946,R09365	RC00035,RC00113,RC01241	ko00000,ko00001,ko00002,ko01000			iECO103_1326.ECO103_4764,iECUMN_1333.ECUMN_4545	Bacteria	1NPFY@1224,1RNIP@1236,1X4UR@135614,COG0646@1,COG0646@2	NA|NA|NA	E	Methyltransferase
FW510-R12_contig_1_1564	1163409.UUA_06484	2.6000000000000003e-161	574.7	Xanthomonadales													Bacteria	1NFSV@1224,1S0IJ@1236,1X3BN@135614,COG0500@1,COG0640@1,COG0640@2,COG2226@2	NA|NA|NA	KQ	ArsR family transcriptional regulator
FW510-R12_contig_1_1565	1163409.UUA_06489	1.6000000000000002e-213	748.4	Xanthomonadales	acdA		1.3.8.1,1.3.99.12	ko:K00248,ko:K09478	ko00071,ko00280,ko00650,ko01100,ko01110,ko01120,ko01200,ko01212,map00071,map00280,map00650,map01100,map01110,map01120,map01200,map01212		R01175,R01178,R02661,R03172,R04751	RC00052,RC00068,RC00076,RC00120,RC00148	ko00000,ko00001,ko01000				Bacteria	1MUDR@1224,1RMMJ@1236,1X2XI@135614,COG1960@1,COG1960@2	NA|NA|NA	I	acyl-CoA dehydrogenase
FW510-R12_contig_1_1566	1163409.UUA_06494	0.0	1968.7	Xanthomonadales				ko:K18138	ko01501,ko01503,map01501,map01503	M00647,M00699,M00718			ko00000,ko00001,ko00002,ko01504,ko02000	2.A.6.2			Bacteria	1MU48@1224,1RMBN@1236,1X34J@135614,COG0841@1,COG0841@2	NA|NA|NA	V	Efflux pump membrane transporter
FW510-R12_contig_1_1567	1163409.UUA_06499	3e-178	631.3	Xanthomonadales	acrA			ko:K03585,ko:K18094	ko01501,ko01503,ko02020,map01501,map01503,map02020	M00643,M00646,M00647,M00699,M00718			ko00000,ko00001,ko00002,ko01504,ko02000,ko03036	2.A.6.2,2.A.6.2.21,2.A.6.2.24,8.A.1,8.A.1.6			Bacteria	1MU78@1224,1RPI1@1236,1X3FF@135614,COG0845@1,COG0845@2	NA|NA|NA	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family
