Query	Seed ortholog	e-value	score	best tax lvl	Preferred_name	GO terms	EC number	KEGG KO	KEGG pathway	KEGG module	KEGG reaction	KEGG rclass	BRITE	KEGG TC	CAZy	BiGG reaction	annot lvl	matching OGs	Best OG	COG cat	description
GW101-3H11_contig_1_2446	358220.C380_12520	3.40E-49	201.1	Betaproteobacteria													Bacteria	"1QU0P@1224,2VTB0@28216,COG2050@1,COG2050@2"	NA|NA|NA	Q	Putative thioesterase (yiiD_Cterm)
GW101-3H11_contig_1_2448	358220.C380_12500	6.10E-275	953	Comamonadaceae	emrB			ko:K03446		M00701			"ko00000,ko00002,ko02000"	2.A.1.3			Bacteria	"1MU1I@1224,2VJGS@28216,4AB5W@80864,COG0477@1,COG2814@2"	NA|NA|NA	EGP	Major facilitator Superfamily
GW101-3H11_contig_1_2449	358220.C380_12495	2.80E-153	548.5	Comamonadaceae	emrA			ko:K03543		M00701			"ko00000,ko00002,ko02000"	8.A.1.1			Bacteria	"1MU7I@1224,2VHA2@28216,4AAZA@80864,COG1566@1,COG1566@2"	NA|NA|NA	V	secretion protein HlyD family
GW101-3H11_contig_1_2450	358220.C380_12490	3.80E-207	727.6	Comamonadaceae													Bacteria	"1MUZZ@1224,2VH6M@28216,4AAFH@80864,COG1538@1,COG1538@2"	NA|NA|NA	M	"TIGRFAM RND efflux system, outer membrane lipoprotein, NodT"
GW101-3H11_contig_1_2451	358220.C380_12485	3.10E-63	248.1	Comamonadaceae	marR	"GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0006355,GO:0006950,GO:0008150,GO:0009266,GO:0009408,GO:0009628,GO:0009889,GO:0009890,GO:0009892,GO:0009987,GO:0010468,GO:0010556,GO:0010558,GO:0010605,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031324,GO:0031326,GO:0031327,GO:0042221,GO:0044212,GO:0045892,GO:0045934,GO:0046677,GO:0048519,GO:0048523,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051172,GO:0051252,GO:0051253,GO:0051716,GO:0060255,GO:0065007,GO:0070887,GO:0071236,GO:0080090,GO:0097159,GO:1901363,GO:1902679,GO:1903506,GO:1903507,GO:2000112,GO:2000113,GO:2001141"		ko:K03712					"ko00000,ko03000"				Bacteria	"1N7BV@1224,2VT79@28216,4AJG5@80864,COG1846@1,COG1846@2"	NA|NA|NA	K	"PFAM regulatory protein, MarR"
GW101-3H11_contig_1_2452	1123255.JHYS01000003_gene2939	1.40E-73	282.7	Comamonadaceae													Bacteria	"1RFDC@1224,2VQ41@28216,4AE05@80864,COG4185@1,COG4185@2"	NA|NA|NA	S	Zeta toxin
GW101-3H11_contig_1_2453	596153.Alide_2618	3.00E-35	154.5	Comamonadaceae													Bacteria	"1N233@1224,2CBKB@1,2VTZG@28216,32TK1@2,4AF6Y@80864"	NA|NA|NA	S	ParD-like antitoxin of type II bacterial toxin-antitoxin system
GW101-3H11_contig_1_2454	358220.C380_12480	1.40E-154	552.4	Comamonadaceae	apbA		1.1.1.169	ko:K00077	"ko00770,ko01100,ko01110,map00770,map01100,map01110"	M00119	R02472	RC00726	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1P0AW@1224,2VKYM@28216,4AA9N@80864,COG1893@1,COG1893@2"	NA|NA|NA	H	Catalyzes the NADPH-dependent reduction of ketopantoate into pantoic acid
GW101-3H11_contig_1_2455	358220.C380_12475	0	1518.8	Comamonadaceae	metE	"GO:0000096,GO:0000097,GO:0003674,GO:0003824,GO:0003871,GO:0005575,GO:0005576,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006082,GO:0006520,GO:0006555,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008172,GO:0008652,GO:0008705,GO:0009058,GO:0009066,GO:0009067,GO:0009086,GO:0009987,GO:0016020,GO:0016053,GO:0016740,GO:0016741,GO:0019752,GO:0030312,GO:0032259,GO:0040007,GO:0042084,GO:0042085,GO:0043436,GO:0044237,GO:0044238,GO:0044249,GO:0044272,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0050667,GO:0071704,GO:0071944,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607"	2.1.1.14	ko:K00549	"ko00270,ko00450,ko01100,ko01110,ko01230,map00270,map00450,map01100,map01110,map01230"	M00017	"R04405,R09365"	"RC00035,RC00113,RC01241"	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MUI9@1224,2VI04@28216,4AASZ@80864,COG0620@1,COG0620@2"	NA|NA|NA	H	Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation
GW101-3H11_contig_1_2456	358220.C380_12470	3.70E-168	597.4	Comamonadaceae	metR			ko:K03576					"ko00000,ko03000"				Bacteria	"1MUIX@1224,2VI6K@28216,4AD0V@80864,COG0583@1,COG0583@2"	NA|NA|NA	K	"Transcriptional regulator, LysR family"
GW101-3H11_contig_1_2457	358220.C380_12465	3.50E-65	254.2	Comamonadaceae													Bacteria	"1NE0B@1224,2W2TF@28216,4AI0Y@80864,COG3631@1,COG3631@2"	NA|NA|NA	S	SnoaL-like domain
GW101-3H11_contig_1_2458	358220.C380_12460	2.20E-114	418.7	Betaproteobacteria													Bacteria	"1NSGV@1224,2W05C@28216,COG0583@1,COG0583@2"	NA|NA|NA	K	LysR substrate binding domain
GW101-3H11_contig_1_2459	358220.C380_12450	7.30E-151	540	Comamonadaceae													Bacteria	"1MU2D@1224,2VIVP@28216,4AA44@80864,COG1052@1,COG1052@2"	NA|NA|NA	C	D-isomer specific 2-hydroxyacid dehydrogenase
GW101-3H11_contig_1_2460	358220.C380_12445	6.00E-50	203.8	Comamonadaceae	MA20_44825												Bacteria	"1NCJR@1224,2VURJ@28216,4AHU7@80864,COG4319@1,COG4319@2"	NA|NA|NA	S	Domain of unknown function (DUF4440)
GW101-3H11_contig_1_2461	358220.C380_12440	1.80E-162	578.6	Comamonadaceae	kdgD		4.2.1.41	ko:K01707	"ko00053,ko01100,map00053,map01100"		R02279	RC00678	"ko00000,ko00001,ko01000"				Bacteria	"1MUNF@1224,2VH4S@28216,4ABAP@80864,COG0329@1,COG0329@2"	NA|NA|NA	EM	Belongs to the DapA family
GW101-3H11_contig_1_2462	358220.C380_12435	2.30E-168	598.2	Comamonadaceae													Bacteria	"1QZZP@1224,2VJKC@28216,4ACZS@80864,COG3181@1,COG3181@2"	NA|NA|NA	S	Tripartite tricarboxylate transporter family receptor
GW101-3H11_contig_1_2463	358220.C380_12430	6.50E-175	620.2	Comamonadaceae			3.1.1.31	ko:K07404	"ko00030,ko01100,ko01110,ko01120,ko01130,ko01200,map00030,map01100,map01110,map01120,map01130,map01200"	"M00004,M00006,M00008"	R02035	RC00537	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MWGS@1224,2VKJU@28216,4AAGX@80864,COG2706@1,COG2706@2"	NA|NA|NA	G	6-phosphogluconolactonase
GW101-3H11_contig_1_2464	358220.C380_12425	1.70E-158	565.5	Comamonadaceae													Bacteria	"1MU58@1224,2VP9X@28216,4AA72@80864,COG3181@1,COG3181@2"	NA|NA|NA	S	PFAM conserved
GW101-3H11_contig_1_2466	358220.C380_12415	2.80E-269	934.5	Bacteria				ko:K07126					ko00000				Bacteria	"COG0790@1,COG0790@2"	NA|NA|NA	S	beta-lactamase activity
GW101-3H11_contig_1_2467	1265502.KB905956_gene160	2.00E-63	250	Proteobacteria	zinT			ko:K09815	"ko02010,map02010"	M00242			"ko00000,ko00001,ko00002,ko02000"	"3.A.1.15.3,3.A.1.15.5"			Bacteria	"1QXMQ@1224,COG3391@1,COG3391@2"	NA|NA|NA	S	amine dehydrogenase activity
GW101-3H11_contig_1_2468	543728.Vapar_3718	1.00E-06	60.1	Comamonadaceae													Bacteria	"1N8WV@1224,2E3I8@1,2VWVW@28216,32YGQ@2,4AFPG@80864"	NA|NA|NA		
GW101-3H11_contig_1_2469	1286631.X805_05020	1.50E-43	182.2	unclassified Burkholderiales	fur			"ko:K03711,ko:K22297"					"ko00000,ko03000"				Bacteria	"1KMBU@119065,1N18Z@1224,2VSUH@28216,COG0735@1,COG0735@2"	NA|NA|NA	K	Ferric uptake regulator family
GW101-3H11_contig_1_2470	1123257.AUFV01000002_gene2647	6.20E-12	77	Xanthomonadales	ethD												Bacteria	"1N0B9@1224,1S97T@1236,1X803@135614,2CJ4Q@1,32S97@2"	NA|NA|NA	S	EthD domain
GW101-3H11_contig_1_2471	296591.Bpro_3134	9.40E-50	203	Comamonadaceae													Bacteria	"1RGV2@1224,2WHFS@28216,4AJWN@80864,COG0454@1,COG0456@2"	NA|NA|NA	K	Acetyltransferase (GNAT) domain
GW101-3H11_contig_1_2473	358220.C380_12405	6.50E-305	1052.7	Comamonadaceae	Z012_08870	"GO:0003674,GO:0003824,GO:0005215,GO:0005319,GO:0006810,GO:0006869,GO:0008150,GO:0010876,GO:0015399,GO:0015405,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0022804,GO:0022857,GO:0033036,GO:0034040,GO:0042623,GO:0042626,GO:0043492,GO:0051179,GO:0051234,GO:0055085,GO:0071702"		"ko:K06147,ko:K18893"	"ko02010,map02010"				"ko00000,ko00001,ko02000"	"3.A.1,3.A.1.106,3.A.1.109,3.A.1.21"			Bacteria	"1MUBM@1224,2VIAP@28216,4A9QF@80864,COG1132@1,COG1132@2"	NA|NA|NA	V	SMART AAA ATPase
GW101-3H11_contig_1_2474	358220.C380_12400	5.80E-61	240.4	Comamonadaceae													Bacteria	"1RBG3@1224,2WFVD@28216,4AEME@80864,COG5615@1,COG5615@2"	NA|NA|NA	S	Copper resistance protein D
GW101-3H11_contig_1_2475	358220.C380_12390	1.10E-203	716.1	Comamonadaceae													Bacteria	"1RGKE@1224,2VKTE@28216,4AG9V@80864,COG2199@1,COG2199@2,COG2203@1,COG2203@2"	NA|NA|NA	T	GAF domain
GW101-3H11_contig_1_2476	358220.C380_12385	3.00E-148	531.2	Comamonadaceae	prpB												Bacteria	"1N4VT@1224,2VI8S@28216,4ACX9@80864,COG2513@1,COG2513@2"	NA|NA|NA	G	Isocitrate lyase and phosphorylmutase
GW101-3H11_contig_1_2477	358220.C380_12380	2.60E-206	724.5	Comamonadaceae	prpF			ko:K09788	"ko00640,map00640"		R11264	RC03405	"ko00000,ko00001,ko01000"				Bacteria	"1MXVV@1224,2VJAW@28216,4ABQC@80864,COG2828@1,COG2828@2"	NA|NA|NA	S	AcnD-accessory protein PrpF
GW101-3H11_contig_1_2478	768671.ThimaDRAFT_0544	3.50E-40	171	Chromatiales													Bacteria	"1N0QU@1224,1SAT7@1236,1WZ6X@135613,COG2852@1,COG2852@2"	NA|NA|NA	V	Protein of unknown function (DUF559)
GW101-3H11_contig_1_2479	358220.C380_12375	0	1668.7	Comamonadaceae	acnD		"4.2.1.117,4.2.1.3"	"ko:K01681,ko:K20455"	"ko00020,ko00630,ko00640,ko00720,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00640,map00720,map01100,map01110,map01120,map01130,map01200,map01210,map01230"	"M00009,M00010,M00012,M00173,M00740"	"R01324,R01325,R01900,R11263"	"RC00497,RC00498,RC00618,RC01152"	"br01601,ko00000,ko00001,ko00002,ko01000"				Bacteria	"1MU9T@1224,2VKDZ@28216,4ACJS@80864,COG1048@1,COG1048@2"	NA|NA|NA	C	"2-methylisocitrate dehydratase, Fe S-dependent"
GW101-3H11_contig_1_2480	358220.C380_12370	2.30E-215	754.6	Comamonadaceae	prpC	"GO:0003674,GO:0003824,GO:0006082,GO:0006091,GO:0006113,GO:0006629,GO:0006631,GO:0008150,GO:0008152,GO:0009987,GO:0015980,GO:0016740,GO:0016746,GO:0016829,GO:0016830,GO:0016833,GO:0016999,GO:0017144,GO:0019541,GO:0019679,GO:0019752,GO:0032787,GO:0036440,GO:0043436,GO:0044237,GO:0044238,GO:0044255,GO:0044281,GO:0046459,GO:0046912,GO:0050440,GO:0055114,GO:0071704"	"2.3.3.1,2.3.3.5"	"ko:K01647,ko:K01659"	"ko00020,ko00630,ko00640,ko01100,ko01110,ko01120,ko01130,ko01200,ko01210,ko01230,map00020,map00630,map00640,map01100,map01110,map01120,map01130,map01200,map01210,map01230"	"M00009,M00010,M00012,M00740"	"R00351,R00931"	"RC00004,RC00067,RC00406,RC02827"	"br01601,ko00000,ko00001,ko00002,ko01000"			iJN746.PP_2335	Bacteria	"1MUKX@1224,2VHJZ@28216,4AC3R@80864,COG0372@1,COG0372@2"	NA|NA|NA	C	Belongs to the citrate synthase family
GW101-3H11_contig_1_2481	358220.C380_12365	1.50E-54	218.8	Comamonadaceae			3.1.2.20	"ko:K01073,ko:K03576"					"ko00000,ko01000,ko03000"				Bacteria	"1RHNU@1224,2VVHE@28216,4AHRX@80864,COG1607@1,COG1607@2"	NA|NA|NA	I	Thioesterase superfamily
GW101-3H11_contig_1_2482	358220.C380_12360	4.10E-262	910.2	Comamonadaceae	ramB	"GO:0001666,GO:0003674,GO:0003676,GO:0003677,GO:0005488,GO:0005575,GO:0005623,GO:0005886,GO:0006355,GO:0006950,GO:0008150,GO:0009628,GO:0009889,GO:0010468,GO:0010556,GO:0016020,GO:0019219,GO:0019222,GO:0031323,GO:0031326,GO:0036293,GO:0044464,GO:0050789,GO:0050794,GO:0050896,GO:0051171,GO:0051252,GO:0060255,GO:0065007,GO:0070482,GO:0071944,GO:0080090,GO:0097159,GO:1901363,GO:1903506,GO:2000112,GO:2001141"		"ko:K07110,ko:K21686,ko:K22300"					"ko00000,ko03000"				Bacteria	"1MU50@1224,2VJ94@28216,4ACI5@80864,COG1396@1,COG1396@2,COG3800@1,COG3800@2"	NA|NA|NA	K	Helix-turn-helix domain protein
GW101-3H11_contig_1_2483	358220.C380_12355	0	1791.2	Comamonadaceae													Bacteria	"1MU2C@1224,2VH3V@28216,4A9PA@80864,COG5001@1,COG5001@2"	NA|NA|NA	T	Diguanylate cyclase
GW101-3H11_contig_1_2484	358220.C380_12345	0	1880.1	Comamonadaceae	smc			ko:K03529					"ko00000,ko03036"				Bacteria	"1MUAQ@1224,2VJMF@28216,4A9TX@80864,COG1196@1,COG1196@2"	NA|NA|NA	D	Required for chromosome condensation and partitioning
GW101-3H11_contig_1_2485	358220.C380_12340	4.30E-203	713.8	Comamonadaceae	zipA			ko:K03528					"ko00000,ko03036"				Bacteria	"1NJ6D@1224,2VHQ7@28216,4ABGH@80864,COG3115@1,COG3115@2"	NA|NA|NA	D	Essential cell division protein that stabilizes the FtsZ protofilaments by cross-linking them and that serves as a cytoplasmic membrane anchor for the Z ring. Also required for the recruitment to the septal ring of downstream cell division proteins
GW101-3H11_contig_1_2487	358220.C380_12335	0	1264.6	Comamonadaceae	ligA	"GO:0000166,GO:0003674,GO:0003676,GO:0003677,GO:0003824,GO:0003909,GO:0003911,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016874,GO:0016886,GO:0033554,GO:0034641,GO:0034645,GO:0036094,GO:0043167,GO:0043168,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048037,GO:0050662,GO:0050896,GO:0051103,GO:0051287,GO:0051716,GO:0070403,GO:0071704,GO:0090304,GO:0097159,GO:0140097,GO:1901265,GO:1901360,GO:1901363,GO:1901576"	6.5.1.2	ko:K01972	"ko03030,ko03410,ko03420,ko03430,map03030,map03410,map03420,map03430"		R00382	RC00005	"ko00000,ko00001,ko01000,ko03032,ko03400"			"iEC55989_1330.EC55989_2701,iECABU_c1320.ECABU_c27320,iECIAI1_1343.ECIAI1_2469,iECO103_1326.ECO103_2930,iECO111_1330.ECO111_3141,iECO26_1355.ECO26_3464,iECSE_1348.ECSE_2702,iECW_1372.ECW_m2640,iEKO11_1354.EKO11_1317,iEcE24377_1341.EcE24377A_2698,iEcSMS35_1347.EcSMS35_2566,iWFL_1372.ECW_m2640,iYL1228.KPN_02758,ic_1306.c2945"	Bacteria	"1MV3R@1224,2VIDE@28216,4AAN3@80864,COG0272@1,COG0272@2"	NA|NA|NA	L	DNA ligase that catalyzes the formation of phosphodiester linkages between 5'-phosphoryl and 3'-hydroxyl groups in double-stranded DNA using NAD as a coenzyme and as the energy source for the reaction. It is essential for DNA replication and repair of damaged DNA
GW101-3H11_contig_1_2488	358220.C380_12330	0	1290.8	Comamonadaceae	mrcA		"2.4.1.129,3.4.16.4"	ko:K05366	"ko00550,ko01100,ko01501,map00550,map01100,map01501"				"ko00000,ko00001,ko01000,ko01003,ko01011"		GT51		Bacteria	"1MU5A@1224,2VJKJ@28216,4ACG8@80864,COG5009@1,COG5009@2"	NA|NA|NA	M	PFAM glycosyl transferase family 51
GW101-3H11_contig_1_2489	1313304.CALK_0712	9.20E-56	223.8	Bacteria				ko:K02030		M00236			"ko00000,ko00002,ko02000"	3.A.1.3			Bacteria	"COG0834@1,COG0834@2"	NA|NA|NA	ET	amino acid transport
GW101-3H11_contig_1_2490	1215092.PA6_021_00250	2.10E-183	649.8	Pseudomonas aeruginosa group	barA		2.7.13.3	"ko:K07678,ko:K11527"	"ko02020,ko02025,ko02026,ko05111,map02020,map02025,map02026,map05111"	M00475			"ko00000,ko00001,ko00002,ko01000,ko01001,ko02022"				Bacteria	"1R5EN@1224,1T1JE@1236,1YKZT@136841,COG0642@1,COG0642@2,COG5002@1,COG5002@2"	NA|NA|NA	T	Bacterial periplasmic substrate-binding proteins
GW101-3H11_contig_1_2491	640081.Dsui_0777	3.60E-133	481.5	Rhodocyclales				ko:K07814					"ko00000,ko02022"				Bacteria	"1MUB8@1224,2KVRV@206389,2VH1F@28216,COG3437@1,COG3437@2"	NA|NA|NA	T	Metal dependent phosphohydrolases with conserved 'HD' motif.
GW101-3H11_contig_1_2493	358220.C380_12320	4.00E-101	374	Comamonadaceae	nudC_1												Bacteria	"1REBW@1224,2VQ39@28216,4ABNT@80864,COG1051@1,COG1051@2"	NA|NA|NA	F	Nudix hydrolase
GW101-3H11_contig_1_2494	1276756.AUEX01000015_gene1973	2.90E-125	454.5	Comamonadaceae			3.7.1.20	ko:K16165	"ko00350,ko01100,ko01120,map00350,map01100,map01120"		R01085	"RC00326,RC00446"	"ko00000,ko00001,ko01000"				Bacteria	"1MVFA@1224,2VHG8@28216,4AA1W@80864,COG0179@1,COG0179@2"	NA|NA|NA	Q	fumarylacetoacetate (FAA) hydrolase
GW101-3H11_contig_1_2495	358220.C380_12310	1.60E-80	305.4	Comamonadaceae				ko:K06075					"ko00000,ko03000"				Bacteria	"1RJPG@1224,2VT4F@28216,4AEIR@80864,COG1846@1,COG1846@2"	NA|NA|NA	K	helix_turn_helix multiple antibiotic resistance protein
GW101-3H11_contig_1_2496	358220.C380_12305	1.20E-115	422.5	Comamonadaceae	maiA		"5.2.1.2,5.2.1.4"	"ko:K01800,ko:K01801"	"ko00350,ko00643,ko01100,ko01120,map00350,map00643,map01100,map01120"	M00044	"R03181,R03868"	RC00867	"ko00000,ko00001,ko00002,ko01000"				Bacteria	"1RA4Y@1224,2VKEU@28216,4ABBX@80864,COG0625@1,COG0625@2"	NA|NA|NA	G	TIGRFAM maleylacetoacetate isomerase
GW101-3H11_contig_1_2497	358220.C380_12300	6.30E-117	427.2	Comamonadaceae	yfiH			ko:K05810					"ko00000,ko01000"				Bacteria	"1MW2H@1224,2VKD4@28216,4AA23@80864,COG1496@1,COG1496@2"	NA|NA|NA	S	Belongs to the multicopper oxidase YfiH RL5 family
GW101-3H11_contig_1_2498	358220.C380_12295	7.50E-20	103.2	Comamonadaceae													Bacteria	"1N9R9@1224,2E3TT@1,2VW0P@28216,32YR7@2,4AFD6@80864"	NA|NA|NA		
GW101-3H11_contig_1_2499	358220.C380_12290	0	1098.2	Comamonadaceae	phbC	"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464"		ko:K03821	"ko00650,map00650"		R04254	RC00004	"ko00000,ko00001,ko01000"				Bacteria	"1MU68@1224,2VH50@28216,4AB6G@80864,COG3243@1,COG3243@2"	NA|NA|NA	I	"Poly(R)-hydroxyalkanoic acid synthase, class I"
GW101-3H11_contig_1_2500	1276756.AUEX01000015_gene1978	3.30E-206	724.2	Comamonadaceae	atoB	"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0044424,GO:0044464"	2.3.1.9	ko:K00626	"ko00071,ko00072,ko00280,ko00310,ko00362,ko00380,ko00620,ko00630,ko00640,ko00650,ko00720,ko00900,ko01100,ko01110,ko01120,ko01130,ko01200,ko01212,ko02020,map00071,map00072,map00280,map00310,map00362,map00380,map00620,map00630,map00640,map00650,map00720,map00900,map01100,map01110,map01120,map01130,map01200,map01212,map02020"	"M00088,M00095,M00373,M00374,M00375"	"R00238,R01177"	"RC00004,RC00326"	"ko00000,ko00001,ko00002,ko01000,ko04147"				Bacteria	"1MU5G@1224,2VH4C@28216,4AB32@80864,COG0183@1,COG0183@2"	NA|NA|NA	I	Belongs to the thiolase family
GW101-3H11_contig_1_2501	358220.C380_12265	2.10E-134	485	Comamonadaceae													Bacteria	"1MUEV@1224,2VH8R@28216,4A9QD@80864,COG1028@1,COG1028@2"	NA|NA|NA	IQ	Belongs to the short-chain dehydrogenases reductases (SDR) family
GW101-3H11_contig_1_2502	358220.C380_12260	0	1154.4	Comamonadaceae	yheS_1			ko:K06158					"ko00000,ko03012"				Bacteria	"1MU37@1224,2VHGH@28216,4AA85@80864,COG0488@1,COG0488@2"	NA|NA|NA	S	PFAM ABC transporter related
GW101-3H11_contig_1_2503	358220.C380_12255	2.10E-155	555.1	Comamonadaceae	prmB	"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006304,GO:0006305,GO:0006306,GO:0006464,GO:0006479,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008168,GO:0008170,GO:0008213,GO:0008276,GO:0008757,GO:0009007,GO:0009008,GO:0009987,GO:0016740,GO:0016741,GO:0018364,GO:0019538,GO:0032259,GO:0032775,GO:0034641,GO:0036009,GO:0036211,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044424,GO:0044444,GO:0044464,GO:0044728,GO:0046483,GO:0071704,GO:0090304,GO:0140096,GO:0140097,GO:1901360,GO:1901564"	"2.1.1.297,2.1.1.298"	"ko:K02493,ko:K07320"			R10806	"RC00003,RC03279"	"ko00000,ko01000,ko03009,ko03012"				Bacteria	"1MX8Q@1224,2VIPK@28216,4AAHW@80864,COG2890@1,COG2890@2"	NA|NA|NA	J	Belongs to the protein N5-glutamine methyltransferase family
GW101-3H11_contig_1_2504	358220.C380_12250	3.70E-213	747.3	Comamonadaceae	dapE	"GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008270,GO:0008652,GO:0009014,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009089,GO:0009987,GO:0016053,GO:0016787,GO:0016810,GO:0016811,GO:0019752,GO:0032153,GO:0042802,GO:0043167,GO:0043169,GO:0043436,GO:0043648,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0046872,GO:0046914,GO:0050897,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607"	3.5.1.18	ko:K01439	"ko00300,ko01100,ko01120,ko01230,map00300,map01100,map01120,map01230"	M00016	R02734	"RC00064,RC00090"	"ko00000,ko00001,ko00002,ko01000"			"iECP_1309.ECP_2485,iIT341.HP0212"	Bacteria	"1MW6G@1224,2VHRF@28216,4AB8Q@80864,COG0624@1,COG0624@2"	NA|NA|NA	E	"Catalyzes the hydrolysis of N-succinyl-L,L- diaminopimelic acid (SDAP), forming succinate and LL-2,6- diaminoheptanedioate (DAP), an intermediate involved in the bacterial biosynthesis of lysine and meso-diaminopimelic acid, an essential component of bacterial cell walls"
GW101-3H11_contig_1_2505	358220.C380_12245	6.20E-205	719.9	Comamonadaceae	uptC			ko:K02670					"ko00000,ko02035,ko02044"	3.A.15.2			Bacteria	"1QTTX@1224,2VHU7@28216,4AAT0@80864,COG5008@1,COG5008@2"	NA|NA|NA	NU	PFAM Type II secretion system protein E
GW101-3H11_contig_1_2506	358220.C380_12240	4.30E-115	421	Comamonadaceae	dapD	"GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006553,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008666,GO:0009058,GO:0009066,GO:0009067,GO:0009085,GO:0009987,GO:0016053,GO:0016410,GO:0016740,GO:0016746,GO:0016747,GO:0016748,GO:0016749,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0071704,GO:1901564,GO:1901566,GO:1901576,GO:1901605,GO:1901607"	"2.3.1.117,2.3.1.89"	"ko:K00674,ko:K05822"	"ko00300,ko01100,ko01110,ko01120,ko01230,map00300,map01100,map01110,map01120,map01230"	"M00016,M00525"	"R04364,R04365"	"RC00004,RC01136"	"ko00000,ko00001,ko00002,ko01000"			"iSbBS512_1146.SbBS512_E0158,iYO844.BSU14180"	Bacteria	"1MU0Y@1224,2VHUX@28216,4AC8B@80864,COG2171@1,COG2171@2"	NA|NA|NA	E	Belongs to the transferase hexapeptide repeat family
GW101-3H11_contig_1_2507	358220.C380_12235	2.70E-219	767.7	Comamonadaceae	dapC		"2.6.1.11,2.6.1.17"	"ko:K00821,ko:K14267"	"ko00220,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00220,map00300,map01100,map01110,map01120,map01130,map01210,map01230"	"M00016,M00028,M00845"	"R02283,R04475"	"RC00006,RC00062"	"ko00000,ko00001,ko00002,ko01000,ko01007"				Bacteria	"1MWS8@1224,2VIEP@28216,4AAJ4@80864,COG0436@1,COG0436@2"	NA|NA|NA	E	"PFAM aminotransferase, class I and II"
GW101-3H11_contig_1_2508	358220.C380_12230	4.80E-117	428.3	Comamonadaceae													Bacteria	"1MU9B@1224,2VITJ@28216,4AA3T@80864,COG0840@1,COG0840@2"	NA|NA|NA	NT	chemotaxis
GW101-3H11_contig_1_2509	358220.C380_12225	2.70E-67	261.9	Comamonadaceae	rnfB	"GO:0003674,GO:0003824,GO:0008150,GO:0008152,GO:0016491,GO:0016651,GO:0055114"		ko:K03616					ko00000				Bacteria	"1MUWU@1224,2VN5I@28216,4ADHA@80864,COG2878@1,COG2878@2"	NA|NA|NA	C	Part of a membrane complex involved in electron transport
GW101-3H11_contig_1_2510	358220.C380_12220	2.80E-243	847.8	Comamonadaceae	phaZ		3.1.1.75	ko:K05973	"ko00650,map00650"		R05118		"ko00000,ko00001,ko01000"				Bacteria	"1MVUH@1224,2VIP8@28216,4A9MW@80864,COG4553@1,COG4553@2"	NA|NA|NA	I	PFAM PHB de-polymerase domain protein
